ProductID,ProductName,ProductCategory,ProductSubCategory,ProductPrice,StockReceived,StockSold,StockOnHand
2381,Michael,Toys,Dolls,46.23,365,28,337
2382,Anthony,Books,Academic,69339.0,147,147,0
2383,Justin,Electronics,Headphones,InvalidPrice,120,16,104
2384,Fred,Books,Academic,951.53,132,10,122
2385,Martha,Books,Fiction,43310.0,489,59,430
2386,Justin,Electronics,Headphones,660.05,484,202,282
2387,NonExistentProduct,Toys,Educational,268.61,187,111,76
2388,Fred,Books,Academic,InvalidPrice,176,44,132
2389,Marvin,Clothing,Shirt,995.13,68,13,55
2390,Anthony,Books,Academic,693.39,423,254,169
2391,Shannon,Home & Garden,Gardening Tools,68.01,375,306,69
2392,Kristine,Electronics,Headphones,228.82,384,241,143
2393,Tammy,InvalidCategory,Furniture,431.82,58,7,51
2394,Marvin,Clothing,Shirt,995.13,387,355,32
2395,NonExistentProduct,InvalidCategory,Camera,652.35,61,34,27
2396,Elizabeth,Clothing,Shirt,840.19,430,414,16
2397,NonExistentProduct,Home & Garden,Furniture,431.82,215,126,89
2398,Fred,Books,Academic,95153.0,361,106,255
2399,Marvin,Clothing,Shirt,0.01,108,26,82
2400,Martha,Books,Fiction,433.1,51,19,32
2401,Anthony,Books,Academic,693.39,233,161,72
2402,Cynthia,Electronics,Headphones,872.85,241,39,202
2403,Fred,Books,Academic,951.53,293,216,77
2404,Wanda,Toys,Educational,268.61,165,23,142
2405,Angela,Toys,Action Figures,386.57,455,216,239
2406,NonExistentProduct,Electronics,Headphones,66005.0,456,403,53
2407,NonExistentProduct,Electronics,Camera,652.35,444,36,408
2408,Anthony,Books,Academic,InvalidPrice,311,157,154
2409,NonExistentProduct,Electronics,Headphones,228.82,215,202,13
2410,Katie,Books,Non-fiction,InvalidPrice,211,120,91
2411,Katie,InvalidCategory,Non-fiction,642.11,161,89,72
2412,Martha,Books,Fiction,433.1,420,292,128
2413,Michael,Toys,Dolls,4623.0,318,228,90
2414,Cynthia,Electronics,Headphones,87285.0,426,390,36
2415,NonExistentProduct,Clothing,Shirt,995.13,398,57,341
2416,Kristine,Electronics,Headphones,InvalidPrice,123,28,95
2417,Cynthia,Electronics,Headphones,872.85,458,55,403
2418,Michael,Toys,Dolls,46.23,305,111,194
2419,Justin,Electronics,Headphones,660.05,305,132,173
2420,Martha,Books,Fiction,433.1,443,146,297
2421,Angela,Toys,Action Figures,386.57,361,347,14
2422,Katie,Books,Non-fiction,642.11,66,17,49
2423,Marvin,Clothing,Shirt,99999.99,456,447,9
2424,Katie,Books,Non-fiction,642.11,108,71,37
2425,Shawn,Electronics,Headphones,461.09,135,50,85
2426,Angela,Toys,Action Figures,38657.0,407,1,406
2427,Anthony,Books,Academic,693.39,133,93,40
2428,Anthony,Books,Academic,InvalidPrice,101,64,37
2429,Fred,Books,Academic,951.53,462,202,260
2430,Robert,Electronics,Mobile,847.43,180,133,47
2431,Jamie,Books,Fiction,930.3,270,268,2
2432,Robert,Electronics,Mobile,InvalidPrice,271,25,246
2433,Michael,Toys,Dolls,46.23,371,237,134
2434,Shannon,Home & Garden,Gardening Tools,68.01,162,101,61
2435,Fred,Books,Academic,95153.0,178,71,107
2436,Justin,Electronics,Headphones,66005.0,184,71,113
2437,Martha,Books,Fiction,433.1,99,7,92
2438,Katie,Books,Non-fiction,64211.0,131,124,7
2439,Pamela,Electronics,Headphones,651.11,304,106,198
2440,Shannon,Home & Garden,Gardening Tools,68.01,157,79,78
2441,Nathaniel,Electronics,Camera,652.35,231,152,79
2442,Angela,Toys,Action Figures,386.57,500,93,407
2443,Anthony,Books,Academic,693.39,114,12,102
2444,Elizabeth,Clothing,Shirt,840.19,129,7,122
2445,Angela,InvalidCategory,Action Figures,38657.0,66,39,27
2446,Wanda,Toys,Educational,0.01,322,31,291
2447,NonExistentProduct,Toys,Educational,26861.0,451,147,304
2448,NonExistentProduct,Toys,Educational,268.61,432,394,38
2449,Nathaniel,Electronics,Camera,InvalidPrice,415,307,108
2450,Robert,Electronics,Mobile,847.43,70,17,53
2451,Fred,Books,Academic,InvalidPrice,375,295,80
2452,Shannon,Home & Garden,Gardening Tools,68.01,111,22,89
2453,Amy,InvalidCategory,Decor,0.01,160,19,141
2454,Angela,Toys,Action Figures,386.57,436,158,278
2455,Shawn,InvalidCategory,Headphones,99999.99,87,84,3
2456,Fred,Books,Academic,951.53,485,389,96
2457,Amy,Home & Garden,Decor,364.01,391,175,216
2458,Marvin,Clothing,Shirt,InvalidPrice,467,62,405
2459,Anthony,Books,Academic,693.39,361,21,340
2460,Robert,Electronics,Mobile,847.43,81,9,72
2461,Anthony,Books,Academic,693.39,433,141,292
2462,Pamela,Electronics,Headphones,651.11,145,145,0
2463,Shawn,Electronics,Headphones,461.09,132,82,50
2464,NonExistentProduct,Home & Garden,Decor,364.01,417,294,123
2465,Robert,Electronics,Mobile,847.43,101,56,45
2466,Marvin,Clothing,Shirt,995.13,408,337,71
2467,Anthony,Books,Academic,0.01,336,237,99
2468,Nathaniel,Electronics,Camera,652.35,53,52,1
2469,Marvin,Clothing,Shirt,995.13,210,112,98
2470,Fred,Books,Academic,951.53,104,99,5
2471,Kristine,Electronics,Headphones,228.82,380,205,175
2472,Marvin,Clothing,Shirt,995.13,132,71,61
2473,Angela,Toys,Action Figures,386.57,112,46,66
2474,Wanda,Toys,Educational,268.61,222,61,161
2475,Marvin,Clothing,Shirt,InvalidPrice,446,410,36
2476,Katie,InvalidCategory,Non-fiction,642.11,207,189,18
2477,Martha,Books,Fiction,99999.99,384,114,270
2478,Fred,Books,Academic,951.53,322,65,257
2479,Anthony,InvalidCategory,Academic,693.39,140,45,95
2480,Shawn,Electronics,Headphones,461.09,419,112,307
2481,Amy,InvalidCategory,Decor,364.01,69,7,62
2482,Justin,Electronics,Headphones,660.05,296,95,201
2483,NonExistentProduct,Electronics,Headphones,651.11,89,34,55
2484,Fred,Books,Academic,951.53,193,161,32
2485,Fred,Books,Academic,951.53,311,277,34
2486,NonExistentProduct,Electronics,Headphones,228.82,376,9,367
2487,Kristine,Electronics,Headphones,228.82,253,151,102
2488,Anthony,InvalidCategory,Academic,693.39,195,180,15
2489,Pamela,Electronics,Headphones,651.11,54,25,29
2490,Elizabeth,Clothing,Shirt,InvalidPrice,322,64,258
2491,Justin,Electronics,Headphones,660.05,372,329,43
2492,Shawn,Electronics,Headphones,461.09,369,105,264
2493,Fred,Books,Academic,951.53,366,133,233
2494,NonExistentProduct,Electronics,Mobile,847.43,417,96,321
2495,Shawn,Electronics,Headphones,461.09,173,136,37
2496,Kristine,Electronics,Headphones,228.82,266,220,46
2497,NonExistentProduct,Electronics,Headphones,651.11,160,44,116
2498,Shawn,Electronics,Headphones,461.09,159,145,14
2499,Elizabeth,Clothing,Shirt,840.19,58,16,42
2500,Michael,Toys,Dolls,4623.0,443,251,192
2501,Pamela,Electronics,Headphones,99999.99,419,116,303
2502,Jamie,Books,Fiction,93030.0,217,197,20
2503,Kristine,Electronics,Headphones,228.82,270,214,56
2504,Cynthia,Electronics,Headphones,872.85,434,152,282
2505,Kristine,Electronics,Headphones,228.82,489,102,387
2506,Tammy,Home & Garden,Furniture,431.82,118,87,31
2507,Katie,Books,Non-fiction,642.11,59,51,8
2508,Michael,Toys,Dolls,4623.0,94,58,36
2509,Fred,Books,Academic,InvalidPrice,436,157,279
2510,Anthony,Books,Academic,69339.0,195,174,21
2511,Fred,Books,Academic,0.01,323,143,180
2512,Shannon,Home & Garden,Gardening Tools,99999.99,467,111,356
2513,Jamie,Books,Fiction,930.3,464,445,19
2514,Nathaniel,Electronics,Camera,652.35,263,230,33
2515,Katie,Books,Non-fiction,InvalidPrice,241,59,182
2516,Shawn,Electronics,Headphones,461.09,292,103,189
2517,Kristine,Electronics,Headphones,0.01,230,223,7
2518,NonExistentProduct,Books,Fiction,433.1,471,97,374
2519,Fred,Books,Academic,951.53,244,83,161
2520,Angela,Toys,Action Figures,38657.0,211,72,139
2521,Fred,Books,Academic,951.53,426,328,98
2522,Michael,Toys,Dolls,InvalidPrice,198,144,54
2523,NonExistentProduct,Books,Fiction,930.3,53,45,8
2524,Robert,Electronics,Mobile,847.43,174,7,167
2525,Michael,Toys,Dolls,InvalidPrice,139,18,121
2526,Justin,Electronics,Headphones,660.05,422,341,81
2527,Michael,Toys,Dolls,99999.99,215,65,150
2528,Anthony,Books,Academic,693.39,243,82,161
2529,Shannon,Home & Garden,Gardening Tools,68.01,251,76,175
2530,Robert,Electronics,Mobile,847.43,66,39,27
2531,Shawn,Electronics,Headphones,461.09,258,182,76
2532,Shawn,Electronics,Headphones,461.09,222,197,25
2533,Pamela,Electronics,Headphones,651.11,453,14,439
2534,Kristine,Electronics,Headphones,228.82,351,320,31
2535,Jamie,Books,Fiction,930.3,97,68,29
2536,NonExistentProduct,Electronics,Headphones,461.09,270,10,260
2537,Shawn,Electronics,Headphones,461.09,182,32,150
2538,Nathaniel,Electronics,Camera,65235.0,375,39,336
2539,Justin,Electronics,Headphones,660.05,406,102,304
2540,Shawn,Electronics,Headphones,461.09,474,226,248
2541,Justin,Electronics,Headphones,66005.0,320,206,114
2542,Amy,Home & Garden,Decor,0.01,292,50,242
2543,Shannon,Home & Garden,Gardening Tools,68.01,248,8,240
2544,Tammy,Home & Garden,Furniture,431.82,479,220,259
2545,Shannon,Home & Garden,Gardening Tools,68.01,449,70,379
2546,Fred,Books,Academic,951.53,414,262,152
2547,Cynthia,Electronics,Headphones,872.85,419,394,25
2548,Cynthia,Electronics,Headphones,872.85,380,103,277
2549,Martha,Books,Fiction,433.1,330,304,26
2550,Pamela,Electronics,Headphones,651.11,347,285,62
2551,Shawn,InvalidCategory,Headphones,461.09,293,250,43
2552,Jamie,Books,Fiction,0.01,146,42,104
2553,Wanda,Toys,Educational,268.61,440,331,109
2554,Elizabeth,Clothing,Shirt,840.19,391,258,133
2555,Shannon,Home & Garden,Gardening Tools,0.01,298,176,122
2556,Shawn,Electronics,Headphones,461.09,331,285,46
2557,Justin,Electronics,Headphones,660.05,499,245,254
2558,Pamela,Electronics,Headphones,InvalidPrice,371,328,43
2559,Jamie,Books,Fiction,930.3,94,60,34
2560,Shannon,Home & Garden,Gardening Tools,6801.000000000001,132,89,43
2561,Nathaniel,Electronics,Camera,652.35,59,4,55
2562,Robert,Electronics,Mobile,847.43,233,55,178
2563,Robert,Electronics,Mobile,99999.99,298,230,68
2564,Shawn,Electronics,Headphones,461.09,213,91,122
2565,NonExistentProduct,Books,Academic,693.39,107,51,56
2566,Tammy,Home & Garden,Furniture,431.82,390,10,380
2567,Wanda,Toys,Educational,268.61,389,51,338
2568,Jamie,Books,Fiction,930.3,397,70,327
2569,Wanda,Toys,Educational,26861.0,122,27,95
2570,Shannon,Home & Garden,Gardening Tools,68.01,140,98,42
2571,Cynthia,InvalidCategory,Headphones,872.85,154,126,28
2572,Elizabeth,Clothing,Shirt,840.19,396,62,334
2573,Amy,Home & Garden,Decor,364.01,223,189,34
2574,Martha,Books,Fiction,433.1,434,419,15
2575,Shannon,Home & Garden,Gardening Tools,68.01,218,203,15
2576,Justin,Electronics,Headphones,660.05,134,97,37
2577,Jamie,Books,Fiction,93030.0,261,191,70
2578,Justin,Electronics,Headphones,660.05,292,187,105
2579,Shawn,Electronics,Headphones,461.09,154,83,71
2580,Katie,Books,Non-fiction,642.11,212,98,114
2581,Fred,Books,Academic,951.53,269,101,168
2582,Marvin,Clothing,Shirt,995.13,61,24,37
2583,Cynthia,Electronics,Headphones,872.85,74,45,29
2584,Shannon,Home & Garden,Gardening Tools,68.01,155,57,98
2585,Katie,InvalidCategory,Non-fiction,642.11,201,14,187
2586,Jamie,Books,Fiction,930.3,274,163,111
2587,Wanda,Toys,Educational,268.61,380,93,287
2588,Kristine,Electronics,Headphones,228.82,191,125,66
2589,NonExistentProduct,Electronics,Mobile,84743.0,462,179,283
2590,NonExistentProduct,Toys,Action Figures,386.57,263,183,80
2591,NonExistentProduct,Home & Garden,Furniture,431.82,228,28,200
2592,Amy,Home & Garden,Decor,364.01,112,56,56
2593,Robert,Electronics,Mobile,847.43,474,217,257
2594,Pamela,Electronics,Headphones,651.11,238,160,78
2595,Elizabeth,Clothing,Shirt,840.19,198,69,129
2596,Kristine,Electronics,Headphones,22882.0,376,131,245
2597,Fred,Books,Academic,951.53,225,73,152
2598,Nathaniel,Electronics,Camera,65235.0,380,184,196
2599,Katie,Books,Non-fiction,0.01,477,419,58
2600,Fred,Books,Academic,99999.99,279,9,270
2601,Nathaniel,Electronics,Camera,652.35,338,143,195
2602,Justin,Electronics,Headphones,660.05,226,124,102
2603,Shawn,Electronics,Headphones,461.09,410,373,37
2604,Michael,Toys,Dolls,46.23,87,35,52
2605,Amy,InvalidCategory,Decor,364.01,102,64,38
2606,Fred,Books,Academic,951.53,82,78,4
2607,Amy,Home & Garden,Decor,364.01,439,173,266
2608,Martha,Books,Fiction,433.1,307,152,155
2609,Martha,Books,Fiction,433.1,448,99,349
2610,Anthony,Books,Academic,0.01,307,83,224
2611,Robert,Electronics,Mobile,InvalidPrice,277,217,60
2612,Katie,InvalidCategory,Non-fiction,642.11,440,172,268
2613,NonExistentProduct,InvalidCategory,Academic,95153.0,97,75,22
2614,Katie,Books,Non-fiction,642.11,223,153,70
2615,Robert,Electronics,Mobile,84743.0,209,193,16
2616,Justin,InvalidCategory,Headphones,660.05,145,102,43
2617,Justin,Electronics,Headphones,660.05,254,107,147
2618,Martha,InvalidCategory,Fiction,433.1,329,274,55
2619,NonExistentProduct,Books,Academic,951.53,195,171,24
2620,Elizabeth,InvalidCategory,Shirt,84019.0,124,112,12
2621,Cynthia,Electronics,Headphones,872.85,281,241,40
2622,Cynthia,Electronics,Headphones,872.85,298,283,15
2623,Shannon,Home & Garden,Gardening Tools,6801.000000000001,123,91,32
2624,Marvin,Clothing,Shirt,995.13,345,61,284
2625,Nathaniel,InvalidCategory,Camera,652.35,469,420,49
2626,Robert,Electronics,Mobile,84743.0,107,57,50
2627,Anthony,Books,Academic,693.39,445,62,383
2628,Amy,Home & Garden,Decor,364.01,206,194,12
2629,Cynthia,Electronics,Headphones,872.85,452,344,108
2630,Katie,Books,Non-fiction,642.11,368,100,268
2631,NonExistentProduct,Books,Fiction,433.1,487,318,169
2632,Shannon,Home & Garden,Gardening Tools,68.01,343,334,9
2633,Justin,Electronics,Headphones,99999.99,218,165,53
2634,Kristine,Electronics,Headphones,228.82,461,98,363
2635,NonExistentProduct,Books,Fiction,43310.0,168,167,1
2636,Michael,Toys,Dolls,0.01,119,24,95
2637,Amy,InvalidCategory,Decor,36401.0,463,24,439
2638,Justin,Electronics,Headphones,660.05,90,32,58
2639,Angela,Toys,Action Figures,99999.99,136,12,124
2640,Cynthia,Electronics,Headphones,872.85,320,312,8
2641,Wanda,Toys,Educational,InvalidPrice,430,352,78
2642,Amy,InvalidCategory,Decor,364.01,126,110,16
2643,Marvin,InvalidCategory,Shirt,0.01,492,380,112
2644,Martha,Books,Fiction,433.1,255,35,220
2645,Michael,Toys,Dolls,4623.0,78,62,16
2646,Cynthia,Electronics,Headphones,872.85,500,477,23
2647,Wanda,Toys,Educational,268.61,148,71,77
2648,Shannon,Home & Garden,Gardening Tools,68.01,110,110,0
2649,Jamie,Books,Fiction,930.3,323,212,111
2650,Tammy,Home & Garden,Furniture,431.82,284,46,238
2651,Marvin,InvalidCategory,Shirt,99513.0,359,30,329
2652,Nathaniel,Electronics,Camera,652.35,108,4,104
2653,NonExistentProduct,Clothing,Shirt,995.13,119,65,54
2654,Cynthia,Electronics,Headphones,872.85,433,60,373
2655,Tammy,Home & Garden,Furniture,431.82,207,159,48
2656,Shannon,Home & Garden,Gardening Tools,68.01,72,37,35
2657,Shannon,Home & Garden,Gardening Tools,68.01,312,50,262
2658,Martha,Books,Fiction,433.1,65,9,56
2659,Marvin,Clothing,Shirt,995.13,80,9,71
2660,Elizabeth,Clothing,Shirt,840.19,400,100,300
2661,Elizabeth,Clothing,Shirt,840.19,446,430,16
2662,Elizabeth,Clothing,Shirt,840.19,189,16,173
2663,Robert,Electronics,Mobile,847.43,279,137,142
2664,Angela,Toys,Action Figures,386.57,448,95,353
2665,Anthony,Books,Academic,693.39,395,265,130
2666,Wanda,Toys,Educational,268.61,95,15,80
2667,Shannon,Home & Garden,Gardening Tools,68.01,408,214,194
2668,Robert,Electronics,Mobile,847.43,237,96,141
2669,Michael,Toys,Dolls,99999.99,421,48,373
2670,Robert,Electronics,Mobile,847.43,368,178,190
2671,Cynthia,Electronics,Headphones,InvalidPrice,69,45,24
2672,NonExistentProduct,Toys,Dolls,4623.0,131,37,94
2673,Marvin,Clothing,Shirt,995.13,215,56,159
2674,Tammy,Home & Garden,Furniture,0.01,203,54,149
2675,Elizabeth,Clothing,Shirt,840.19,142,14,128
2676,Robert,Electronics,Mobile,847.43,333,265,68
2677,Wanda,Toys,Educational,268.61,74,2,72
2678,Michael,Toys,Dolls,InvalidPrice,222,110,112
2679,Angela,Toys,Action Figures,InvalidPrice,361,320,41
2680,NonExistentProduct,Electronics,Mobile,847.43,353,105,248
2681,Shawn,Electronics,Headphones,461.09,199,83,116
2682,Kristine,Electronics,Headphones,228.82,217,37,180
2683,NonExistentProduct,Books,Academic,951.53,450,376,74
2684,Amy,Home & Garden,Decor,364.01,470,76,394
2685,Pamela,Electronics,Headphones,651.11,90,7,83
2686,Justin,Electronics,Headphones,660.05,186,42,144
2687,Katie,Books,Non-fiction,642.11,176,17,159
2688,Shawn,Electronics,Headphones,461.09,461,130,331
2689,Anthony,Books,Academic,693.39,78,52,26
2690,Robert,Electronics,Mobile,847.43,126,33,93
2691,Anthony,Books,Academic,693.39,220,63,157
2692,Amy,Home & Garden,Decor,99999.99,272,217,55
2693,Nathaniel,Electronics,Camera,652.35,71,3,68
2694,Shannon,InvalidCategory,Gardening Tools,68.01,263,236,27
2695,Michael,Toys,Dolls,46.23,404,134,270
2696,Michael,Toys,Dolls,46.23,173,11,162
2697,Elizabeth,Clothing,Shirt,840.19,81,7,74
2698,Shawn,Electronics,Headphones,461.09,483,250,233
2699,Fred,Books,Academic,951.53,205,165,40
2700,Nathaniel,Electronics,Camera,652.35,354,88,266
2701,Shannon,Home & Garden,Gardening Tools,68.01,142,28,114
2702,Martha,Books,Fiction,99999.99,422,345,77
2703,Robert,Electronics,Mobile,847.43,95,34,61
2704,NonExistentProduct,InvalidCategory,Non-fiction,642.11,191,96,95
2705,Nathaniel,Electronics,Camera,652.35,330,119,211
2706,Tammy,Home & Garden,Furniture,431.82,323,251,72
2707,Tammy,Home & Garden,Furniture,431.82,116,45,71
2708,Fred,Books,Academic,951.53,216,206,10
2709,Michael,Toys,Dolls,46.23,218,35,183
2710,Shawn,Electronics,Headphones,InvalidPrice,281,193,88
2711,Kristine,Electronics,Headphones,22882.0,225,165,60
2712,NonExistentProduct,Clothing,Shirt,995.13,489,362,127
2713,Shawn,Electronics,Headphones,461.09,478,362,116
2714,Michael,Toys,Dolls,4623.0,256,151,105
2715,NonExistentProduct,Toys,Dolls,46.23,234,108,126
2716,Cynthia,Electronics,Headphones,0.01,337,251,86
2717,Martha,Books,Fiction,InvalidPrice,430,290,140
2718,NonExistentProduct,Toys,Dolls,99999.99,285,120,165
2719,Michael,Toys,Dolls,46.23,142,59,83
2720,NonExistentProduct,Books,Academic,99999.99,240,220,20
2721,Kristine,Electronics,Headphones,228.82,109,1,108
2722,NonExistentProduct,Home & Garden,Furniture,431.82,210,156,54
2723,Robert,Electronics,Mobile,847.43,401,188,213
2724,Amy,Home & Garden,Decor,364.01,297,18,279
2725,Michael,Toys,Dolls,46.23,77,22,55
2726,Michael,InvalidCategory,Dolls,46.23,96,53,43
2727,Robert,Electronics,Mobile,847.43,126,65,61
2728,Jamie,Books,Fiction,930.3,332,12,320
2729,Wanda,Toys,Educational,268.61,312,199,113
2730,Wanda,Toys,Educational,268.61,372,260,112
2731,Shannon,InvalidCategory,Gardening Tools,68.01,97,87,10
2732,Katie,Books,Non-fiction,642.11,67,36,31
2733,Fred,Books,Academic,951.53,217,130,87
2734,Anthony,Books,Academic,InvalidPrice,329,262,67
2735,Fred,Books,Academic,951.53,456,183,273
2736,NonExistentProduct,Clothing,Shirt,995.13,181,30,151
2737,Anthony,Books,Academic,693.39,347,227,120
2738,Nathaniel,Electronics,Camera,652.35,250,169,81
2739,Robert,Electronics,Mobile,847.43,430,226,204
2740,NonExistentProduct,Electronics,Camera,652.35,282,34,248
2741,Robert,Electronics,Mobile,847.43,358,232,126
2742,Elizabeth,Clothing,Shirt,99999.99,55,41,14
2743,Tammy,Home & Garden,Furniture,431.82,265,56,209
2744,Marvin,Clothing,Shirt,995.13,369,127,242
2745,Angela,Toys,Action Figures,0.01,212,151,61
2746,Wanda,Toys,Educational,InvalidPrice,269,74,195
2747,Tammy,Home & Garden,Furniture,431.82,436,229,207
2748,Amy,Home & Garden,Decor,364.01,204,80,124
2749,Marvin,InvalidCategory,Shirt,995.13,200,123,77
2750,Wanda,Toys,Educational,268.61,193,87,106
2751,Marvin,Clothing,Shirt,995.13,116,63,53
2752,Justin,Electronics,Headphones,99999.99,209,176,33
2753,Martha,Books,Fiction,0.01,241,22,219
2754,Nathaniel,Electronics,Camera,652.35,460,222,238
2755,Cynthia,Electronics,Headphones,872.85,297,70,227
2756,Shawn,Electronics,Headphones,461.09,264,251,13
2757,Robert,Electronics,Mobile,847.43,109,20,89
2758,Kristine,Electronics,Headphones,99999.99,195,100,95
2759,Marvin,Clothing,Shirt,995.13,400,212,188
2760,Shawn,Electronics,Headphones,461.09,462,283,179
2761,NonExistentProduct,Books,Fiction,433.1,406,67,339
2762,Justin,Electronics,Headphones,660.05,50,40,10
2763,NonExistentProduct,Home & Garden,Decor,364.01,130,11,119
2764,Robert,Electronics,Mobile,847.43,287,54,233
2765,Amy,Home & Garden,Decor,InvalidPrice,455,389,66
2766,Amy,InvalidCategory,Decor,InvalidPrice,353,235,118
2767,Justin,Electronics,Headphones,660.05,96,20,76
2768,Fred,Books,Academic,951.53,445,137,308
2769,Michael,Toys,Dolls,4623.0,430,176,254
2770,Elizabeth,Clothing,Shirt,840.19,170,133,37
2771,Angela,Toys,Action Figures,386.57,423,412,11
2772,NonExistentProduct,Home & Garden,Furniture,431.82,397,182,215
2773,Justin,Electronics,Headphones,660.05,220,20,200
2774,NonExistentProduct,Clothing,Shirt,840.19,407,110,297
2775,Shannon,Home & Garden,Gardening Tools,68.01,334,143,191
2776,Fred,Books,Academic,951.53,80,68,12
2777,Cynthia,Electronics,Headphones,InvalidPrice,111,64,47
2778,Shawn,Electronics,Headphones,461.09,404,131,273
2779,Nathaniel,Electronics,Camera,99999.99,84,30,54
2780,NonExistentProduct,Books,Fiction,930.3,454,284,170
2781,Tammy,Home & Garden,Furniture,InvalidPrice,469,36,433
2782,Wanda,Toys,Educational,26861.0,306,280,26
2783,Pamela,InvalidCategory,Headphones,651.11,66,19,47
2784,Kristine,Electronics,Headphones,99999.99,238,9,229
2785,Fred,Books,Academic,951.53,157,6,151
2786,Michael,Toys,Dolls,46.23,431,289,142
2787,Martha,Books,Fiction,433.1,256,167,89
2788,Shawn,Electronics,Headphones,461.09,239,92,147
2789,Jamie,Books,Fiction,930.3,235,75,160
2790,NonExistentProduct,Electronics,Headphones,99999.99,425,123,302
2791,Angela,Toys,Action Figures,38657.0,464,78,386
2792,Anthony,InvalidCategory,Academic,InvalidPrice,69,49,20
2793,Justin,Electronics,Headphones,InvalidPrice,200,93,107
2794,Robert,InvalidCategory,Mobile,847.43,387,238,149
2795,Justin,Electronics,Headphones,660.05,200,148,52
2796,Jamie,Books,Fiction,930.3,366,122,244
2797,Justin,Electronics,Headphones,660.05,107,38,69
2798,Angela,InvalidCategory,Action Figures,386.57,290,107,183
2799,Katie,Books,Non-fiction,642.11,105,28,77
2800,Katie,Books,Non-fiction,642.11,155,44,111
2801,Justin,Electronics,Headphones,660.05,219,41,178
2802,Pamela,Electronics,Headphones,651.11,480,159,321
2803,Tammy,Home & Garden,Furniture,431.82,156,6,150
2804,Kristine,Electronics,Headphones,InvalidPrice,272,11,261
2805,Angela,Toys,Action Figures,386.57,457,145,312
2806,Martha,Books,Fiction,433.1,336,313,23
2807,Marvin,Clothing,Shirt,995.13,64,12,52
2808,NonExistentProduct,Home & Garden,Gardening Tools,68.01,446,231,215
2809,Angela,Toys,Action Figures,99999.99,364,323,41
2810,Katie,Books,Non-fiction,642.11,85,27,58
2811,Pamela,Electronics,Headphones,651.11,165,162,3
2812,NonExistentProduct,Electronics,Headphones,660.05,269,228,41
2813,Pamela,Electronics,Headphones,651.11,220,219,1
2814,Martha,Books,Fiction,433.1,348,119,229
2815,Wanda,Toys,Educational,268.61,291,286,5
2816,Pamela,Electronics,Headphones,651.11,135,48,87
2817,Tammy,Home & Garden,Furniture,431.82,55,40,15
2818,Wanda,Toys,Educational,0.01,143,143,0
2819,Katie,Books,Non-fiction,64211.0,424,414,10
2820,Amy,Home & Garden,Decor,364.01,206,67,139
2821,Justin,Electronics,Headphones,660.05,427,397,30
2822,Pamela,Electronics,Headphones,651.11,155,136,19
2823,Katie,Books,Non-fiction,99999.99,359,82,277
2824,Jamie,Books,Fiction,930.3,344,166,178
2825,Jamie,Books,Fiction,930.3,344,334,10
2826,Cynthia,InvalidCategory,Headphones,872.85,96,20,76
2827,Elizabeth,Clothing,Shirt,0.01,75,59,16
2828,Shannon,Home & Garden,Gardening Tools,68.01,128,35,93
2829,Tammy,Home & Garden,Furniture,431.82,378,30,348
2830,Michael,Toys,Dolls,46.23,146,3,143
2831,Martha,Books,Fiction,433.1,64,60,4
2832,Marvin,Clothing,Shirt,995.13,247,202,45
2833,Shawn,Electronics,Headphones,461.09,276,127,149
2834,NonExistentProduct,Home & Garden,Gardening Tools,6801.000000000001,347,264,83
2835,Robert,InvalidCategory,Mobile,847.43,289,21,268
2836,Amy,Home & Garden,Decor,364.01,222,163,59
2837,Robert,Electronics,Mobile,InvalidPrice,389,241,148
2838,Marvin,InvalidCategory,Shirt,99513.0,284,123,161
2839,NonExistentProduct,Toys,Action Figures,386.57,373,82,291
2840,Katie,Books,Non-fiction,642.11,498,24,474
2841,Pamela,Electronics,Headphones,651.11,96,27,69
2842,Robert,Electronics,Mobile,InvalidPrice,278,221,57
2843,Anthony,Books,Academic,0.01,73,53,20
2844,Amy,Home & Garden,Decor,0.01,279,210,69
2845,Jamie,Books,Fiction,93030.0,450,216,234
2846,Wanda,Toys,Educational,99999.99,445,220,225
2847,NonExistentProduct,Electronics,Headphones,660.05,434,334,100
2848,Shannon,Home & Garden,Gardening Tools,68.01,206,109,97
2849,NonExistentProduct,Electronics,Mobile,847.43,110,35,75
2850,Robert,Electronics,Mobile,847.43,96,15,81
2851,Amy,Home & Garden,Decor,364.01,264,12,252
2852,NonExistentProduct,Electronics,Headphones,660.05,116,80,36
2853,Amy,Home & Garden,Decor,364.01,80,70,10
2854,NonExistentProduct,Books,Fiction,43310.0,152,97,55
2855,Pamela,Electronics,Headphones,651.11,86,18,68
2856,Pamela,Electronics,Headphones,651.11,89,49,40
2857,Robert,Electronics,Mobile,84743.0,175,38,137
2858,Nathaniel,Electronics,Camera,652.35,267,61,206
2859,Cynthia,Electronics,Headphones,872.85,270,88,182
2860,Tammy,Home & Garden,Furniture,431.82,144,139,5
2861,Marvin,Clothing,Shirt,995.13,265,123,142
2862,Shannon,Home & Garden,Gardening Tools,68.01,402,386,16
2863,Shannon,Home & Garden,Gardening Tools,68.01,482,341,141
2864,NonExistentProduct,Books,Fiction,433.1,277,14,263
2865,Shawn,Electronics,Headphones,0.01,419,241,178
2866,Tammy,Home & Garden,Furniture,0.01,180,1,179
2867,Kristine,Electronics,Headphones,228.82,100,7,93
