SalesID,Date,QuantitySold,TotalAmount,DiscountAmount,NetAmount,CustomerID,SupplierID,ShipperID,ProductID
2500,2022-01-26,30,25205.7,229.12,24976.58,2500,39,12,4976
2501,2023-03-17,11,508.53,13.3,495.23,2501,27,17,4949
2502,03-06-2022,16,10417.76,155.82,10261.94,2502,13,10,4963
2503,02-19-2023,58,53957.4,235.46,53721.94,2503,33,12,4998
2504,10-06-2022,73,16703.86,49.99,16653.87,2504,26,12,4967
2505,2023-07-18,84,73319.40000000001,77.65,73241.75000000001,2505,35,18,4966
2506,2022-03-24,77,17619.14,7.18,17611.96,2506,37,10,4967
2507,2021-12-10,84,36272.88,97.36,36175.52,2507,31,16,4982
2508,2022-05-04,94,60358.34,148.3,60210.04,2508,22,16,4997
2509,2022-06-17,66,3051.18,4.56,3046.62,2509,31,18,4949
2510,2023-08-02,65,61849.45,279.55,61569.9,2510,24,10,4923
2511,2023-02-13,64,44376.96,133.26,44243.7,2511,26,17,4990
2512,2022-08-25,28,26642.84,177.82,26465.02,2512,29,18,4923
2513,2022-04-24,93,6324.93,13.57,6311.360000000001,2513,26,18,4974
2514,2023-05-14,45,41863.5,27.12,41836.38,2514,29,10,4998
2515,2021-11-22,97,63277.95,88.08,63189.87,2515,29,15,4989
2516,07-14-2022,24,15410.64,182.65,15227.99,2516,21,10,4997
2517,2023-04-26,43,19826.87,101.78,19725.09,2517,31,17,4977
2518,03-23-2023,97,22195.54,51.0,22144.54,2518,39,16,4967
2519,2022-04-09,34,14725.4,77.01,14648.39,2519,24,18,4995
2520,2023-09-11,97,92298.41,78.13,92220.28,2520,24,12,4923
2521,2022-03-25,4,1546.28,60.0,1486.28,2521,13,12,4999
2522,2022-03-24,79,75170.87,268.51,74902.36,2522,30,15,4923
2523,2022-10-29,97,4484.31,3.55,4480.759999999999,2523,21,17,4949
2524,2023-09-09,99,92099.7,141.32,91958.38,2524,33,18,4995
2525,2022-04-08,26,22033.18,182.18,21851.0,2525,15,12,4994
2526,2022-04-25,35,1618.05,9.77,1608.28,2526,28,15,4949
2527,2022-07-11,77,50823.85,143.43,50680.42,2527,36,17,4996
2528,2022-08-02,9,416.07,5.55,410.52,2528,35,15,4949
2529,2022-01-08,68,47150.52,10.64,47139.88,2529,27,15,4990
2530,2023-04-21,50,3400.5000000000005,12.86,3387.6400000000003,2530,31,10,4974
2531,2023-02-20,29,24575.47,113.43,24462.04,2531,38,15,4994
2532,2021-10-19,2,922.18,62.13,860.05,2532,40,16,4977
2533,2023-09-03,67,30893.03,83.77,30809.26,2533,15,16,4977
2534,2022-09-04,32,20835.52,122.64,20712.88,3263,27,15,4963
2535,2023-04-13,34,7779.88,34.11,7745.77,2535,35,15,4967
2536,2023-09-15,15,13954.5,47.43,13907.07,2536,31,16,4998
2537,2022-01-03,12,5533.08,75.07,5458.01,2537,39,16,4995
2538,2021-12-27,73,33659.57,61.12,33598.45,2538,32,17,4977
2539,2021-11-02,1,652.35,33.24,619.11,2539,37,17,4989
2540,2023-09-17,5,3300.25,121.56,3178.69,2540,34,15,4996
2541,06-06-2022,90,41498.1,121.71,41376.39,2541,21,15,4977
2542,11-26-2022,89,58744.45,181.47,58562.98,2542,34,10,4996
2543,04-17-2022,6,2184.06,11.91,2172.15,2543,31,12,4956
2544,11-22-2021,13,884.1300000000001,13.07,871.0600000000001,2544,34,18,4974
2545,2022-02-14,72,31091.04,126.34,30964.7,2545,30,16,4982
2546,2023-02-06,3,204.03000000000003,16.53,187.50000000000003,2546,33,18,4974
2547,2023-01-12,39,37109.67,223.7,36885.97,2547,15,12,4923
2548,2022-01-17,50,43642.5,161.03,43481.47,2548,27,10,4966
2549,2022-05-19,12,10474.2,163.17,10311.03,2549,31,18,4966
2550,2023-07-10,92,39845.2,121.6,39723.600000000006,2550,26,12,4954
2551,12-14-2021,41,26695.51,57.13,26638.38,2551,34,18,4963
2552,2022-12-18,20,9221.8,33.06,9188.74,2552,15,15,4977
2553,2023-09-08,64,59539.2,218.41,59320.78999999999,2553,24,17,4998
2554,2023-01-04,2,537.22,14.59,522.63,2554,32,12,4991
2555,2022-03-17,54,45370.26,125.28,45244.98,2555,30,17,4976
2556,2021-10-25,14,952.14,6.4,945.74,2556,39,17,4974
2557,2023-06-25,74,34120.66,1.79,34118.869999999995,2557,39,17,4977
2558,2022-11-02,40,26402.0,168.85,26233.15,2558,22,17,4996
2559,2023-04-07,53,34508.83,54.69,34454.14,2559,13,15,4963
2560,2022-03-02,44,40933.2,35.39,40897.81,2560,13,12,4998
2561,2021-11-11,44,2992.44,16.34,2976.1,2561,15,10,4974
2562,06-13-2023,55,35879.25,27.2,35852.05,2562,36,12,4989
2563,2021-11-24,73,61862.39,27.51,61834.88,2563,28,17,4994
2564,03-29-2023,72,61014.96,119.2,60895.76,2564,40,17,4994
2565,2022-03-21,23,10605.07,40.92,10564.15,2565,31,16,4977
2566,2023-07-24,52,36056.28,163.47,35892.81,2566,34,16,4995
2567,2023-07-08,64,27636.48,51.59,27584.89,2567,31,12,4982
2568,2023-03-26,52,13967.72,19.05,13948.670000000002,2568,34,15,4991
2569,2022-09-05,93,86517.9,67.97,86449.93,2569,38,12,4998
2570,2021-12-05,68,18265.48,62.45,18203.03,4386,39,10,4991
2571,2022-03-06,28,1904.28,12.58,1891.7000000000005,2571,28,18,4974
2572,2022-08-01,37,32295.45,117.01,32178.44,2572,38,17,4966
2573,2023-08-18,72,60493.68000000001,32.13,60461.55000000001,2573,31,18,4976
2574,2023-09-09,12,4368.12,78.44,4289.68,2574,40,15,4956
2575,03-31-2023,54,23387.4,88.82,23298.58,2575,21,16,4954
2576,2022-10-31,62,4216.62,8.43,4208.19,2576,21,17,4974
2577,09-02-2022,39,25741.95,134.21,25607.74,2577,39,17,4996
2578,2023-07-15,44,40933.2,97.33,40835.87,2578,33,15,4998
2579,2023-06-02,40,26402.0,160.55,26241.45,2579,13,15,4996
2580,2022-06-05,39,17982.51,128.5,17854.01,2580,39,16,4977
2581,2023-01-19,33,21189.63,80.98,21108.65,2581,21,15,4997
2582,2022-02-10,95,90395.35,49.43,90345.92,2582,29,12,4923
2583,2023-09-26,84,83590.92,188.69,83402.23,2583,24,17,4973
2584,2022-07-14,9,7855.650000000001,238.04,7617.610000000001,2584,35,16,4966
2585,2022-11-07,89,6052.89,11.76,6041.13,2585,36,17,4974
2586,2021-10-04,48,30821.28,137.2,30684.08,2586,40,15,4997
2587,11-12-2022,16,14884.8,122.55,14762.25,2587,36,17,4998
2588,2023-08-23,6,1611.66,34.72,1576.94,2588,15,17,4991
2589,08-16-2023,30,6864.599999999999,22.4,6842.2,2589,30,16,4967
2590,2023-04-13,58,49150.94,249.52,48901.42,2590,21,15,4995
2591,2022-10-08,15,5798.55,84.03,5714.52,2591,30,15,4995
2592,2023-07-03,30,12954.6,24.66,12929.94,2592,22,18,4995
2593,2022-05-18,28,10192.28,65.11,10127.169999999998,2593,21,12,4956
2594,2023-07-21,77,65252.10999999999,94.23,65157.87999999999,2594,13,18,4994
2595,2021-12-08,86,55995.46,153.61,55841.85,2595,37,15,4963
2596,2022-07-27,24,20164.56,2.64,20161.92,2596,37,16,4976
2597,2022-07-16,54,12356.28,60.46,12295.82,2597,21,16,4967
2598,2022-02-01,54,51382.62,18.05,51364.56999999999,2598,22,18,4923
2599,06-28-2023,55,35879.25,7.01,35872.24,2599,29,10,4989
2600,2022-03-14,57,36600.27,42.44,36557.83,2600,39,17,4997
2601,2022-08-12,26,24739.78,58.97,24680.81,2601,38,18,4923
2602,2022-04-09,76,49578.6,42.23,49536.37,2602,33,15,4989
2603,2022-11-09,29,19141.45,190.12,18951.33,2603,24,16,4996
2604,2023-07-20,83,38270.47,67.77,38202.7,2604,32,15,4977
2605,05-15-2023,33,1525.59,8.21,1517.38,2605,30,17,4949
2606,2023-01-17,19,6916.19,70.21,6845.98,2606,40,17,4956
2607,2022-01-22,25,23788.25,188.97,23599.28,2607,27,15,4923
2608,2022-12-10,32,11648.32,42.0,11606.32,2608,37,12,4956
2609,2022-05-10,27,11693.7,27.04,11666.66,2609,21,15,4954
2610,2023-07-07,19,8228.9,81.93,8146.969999999999,2610,39,10,4954
2611,2022-04-25,98,67952.22,162.12,67790.1,2611,40,18,4990
2612,2022-05-19,20,16948.6,34.76,16913.84,2612,31,16,4994
2613,2022-09-17,4,2568.44,123.65,2444.79,4247,36,10,4997
2614,2022-08-19,52,49479.56,57.85,49421.71,2614,35,18,4995
2615,2022-01-08,38,24400.18,109.9,24290.28,2615,21,10,4997
2616,2022-03-02,58,49150.94,154.4,48996.53999999999,2616,31,16,4994
2617,2022-09-19,75,49503.75,30.18,49473.57,2617,33,15,4996
2618,2023-06-30,27,17821.35,155.08,17666.269999999997,2618,40,17,4996
2619,2022-07-04,72,31183.2,76.67,31106.53,2619,35,16,4954
2620,2022-06-02,34,32352.02,196.87,32155.15,2620,34,15,4995
2621,2023-05-26,65,54612.350000000006,109.41,54502.94,2621,22,15,4976
2622,2022-02-07,36,31422.6,245.61,31176.99,2622,38,12,4966
2623,2022-03-16,94,82047.90000000001,23.52,82024.38,2623,24,10,4966
2624,2021-11-11,72,4896.72,2.3,4894.42,2624,21,18,4974
2625,2023-04-23,46,45775.98,138.26,45637.72,2625,27,16,4973
2626,2021-11-14,92,60016.2,138.38,59877.82000000001,2626,33,12,4989
2627,02-01-2023,37,31354.91,128.39,31226.52,2627,32,18,4994
2628,2022-09-25,43,29815.77,31.26,29784.51,2628,36,18,4990
2629,2022-12-07,43,15652.43,72.88,15579.55,2629,13,12,4956
2630,04-03-2022,41,35786.85,67.44,35719.41,2630,39,15,4966
2631,2021-12-27,44,28252.84,107.79,28145.05,3084,32,15,4997
2632,2022-04-01,99,42876.9,77.98,42798.92,2632,36,16,4995
2633,2022-03-24,51,3468.51,5.95,3462.5600000000004,2633,39,16,4974
2634,2023-05-26,56,36962.8,8.89,36953.91,2634,22,16,4996
2635,2021-11-24,2,457.64,56.61,401.03,2635,30,18,4967
2636,2022-07-29,21,9095.1,8.39,9086.71,2636,32,18,4995
2637,2022-03-10,18,832.14,7.61,824.53,2637,34,17,4949
2638,2021-12-13,28,10192.28,41.26,10151.02,2638,37,18,4956
2639,2022-06-02,46,30362.3,3.87,30358.43,2639,37,10,4996
2640,2022-03-22,94,36337.58,74.38,36263.2,2640,22,15,4999
2641,2022-04-15,44,38405.4,30.12,38375.28,2641,28,15,4966
2642,2022-01-18,51,13699.11,32.15,13666.96,2642,32,15,4991
2643,2022-06-24,52,18928.52,95.46,18833.06,2643,38,17,4956
2644,2022-03-06,100,99513.0,236.05,99276.95,2644,13,10,4973
2645,09-11-2023,8,3464.8,63.42,3401.38,2645,26,12,4954
2646,2022-11-10,77,3559.71,7.39,3552.32,2646,30,10,4949
2647,2022-06-17,70,61099.5,4.64,61094.86,2647,34,10,4966
2648,2022-03-05,32,8595.52,68.46,8527.060000000001,2648,21,16,4991
2649,2022-08-11,94,6392.9400000000005,11.98,6380.960000000001,2649,13,12,4974
2650,2022-03-24,58,53957.4,174.12,53783.27999999999,2650,34,12,4998
2651,2022-12-16,27,11659.14,113.46,11545.68,2651,38,16,4982
2652,2023-06-09,74,73639.62,101.98,73537.64,2652,33,17,4973
2653,2021-11-29,90,58711.5,40.84,58670.66,2653,40,18,4989
2654,2023-06-22,32,31844.16,221.49,31622.67,2654,38,10,4995
2655,2023-07-19,63,54989.55,155.78,54833.77,2655,15,18,4966
2656,2022-01-02,17,7340.94,46.24,7294.7,2656,28,17,4982
2657,2021-11-05,10,680.1,17.83,662.27,2657,27,10,4974
2658,2023-04-26,23,1564.23,14.28,1549.95,2658,37,12,4974
2659,2023-08-26,43,18623.3,54.08,18569.22,2659,35,17,4954
2660,2022-05-31,56,55727.28,240.43,55486.85,2660,40,12,4973
2661,2021-11-21,60,50411.4,203.45,50207.95,2661,34,12,4976
2662,2021-12-29,9,7561.710000000001,178.68,7383.030000000001,2662,29,16,4976
2663,2022-08-13,82,68895.58,232.36,68663.22,2663,24,10,4976
2664,2022-05-06,33,27965.19,58.85,27906.34,2664,33,12,4994
2665,2022-08-29,1,386.57,87.65,298.92,2665,15,12,4999
2666,2022-10-27,31,21495.09,3.12,21491.97,2666,36,18,4990
2667,2023-09-13,49,13161.89,27.12,13134.77,2667,24,12,4991
2668,2023-05-03,27,1836.27,8.53,1827.74,2668,13,18,4974
2669,2023-07-29,47,39829.21,93.23,39735.98,2669,29,15,4994
2670,2023-05-04,64,2958.72,11.3,2947.42,2670,32,18,4949
2671,2023-09-16,91,77116.12999999999,136.99,76979.13999999998,2671,35,16,4994
2672,2023-07-17,38,33168.3,90.58,33077.72,2672,24,15,4966
2673,06-22-2022,57,2635.11,3.26,2631.8499999999995,2673,24,10,4995
2674,2022-12-16,14,13931.82,214.62,13717.2,2674,13,15,4973
2675,2023-05-20,37,15977.34,71.1,15906.24,2970,34,16,4982
2676,2021-10-06,48,40329.12,78.01,40251.11,2676,32,10,4976
2677,2022-10-21,26,22033.18,113.2,21919.98,2677,24,17,4994
2678,2021-11-20,84,22563.24,22.7,22540.54,2678,26,16,4991
2679,2023-06-28,92,4253.16,0.37,4252.79,2679,39,15,4949
2680,2023-06-07,88,34018.16,21.61,33996.55,2680,36,18,4999
2681,2022-03-02,49,41524.07,250.34,41273.73,2681,29,10,4995
2682,2023-07-25,22,10143.98,131.01,10012.97,2682,13,12,4977
2683,2022-12-16,30,6864.599999999999,22.08,6842.52,2683,35,15,4967
2684,2021-09-29,80,76122.4,94.41,76027.98999999999,2684,35,12,4995
2685,01-18-2023,93,33852.93,107.61,33745.32,2685,36,16,4956
2686,2022-03-03,66,42973.26,3.3,42969.96,2686,13,18,4963
2687,2023-08-06,58,38282.9,144.32,38138.58,2687,40,18,4996
2688,2022-01-09,27,17336.97,138.5,17198.47,2688,33,18,4997
2689,2022-04-06,3,1383.27,72.58,1310.69,3790,39,10,4977
2690,2022-04-23,4,2773.56,54.95,2718.61,2690,21,16,4990
2691,2023-05-14,96,81353.28,34.04,81319.24,2691,29,12,4994
2692,03-11-2023,84,58244.76,29.27,58215.490000000005,2692,30,12,4990
2693,04-05-2023,14,5096.139999999999,9.45,5086.69,2693,22,10,4956
2694,2022-07-05,43,28051.05,2.49,28048.56,2694,31,16,4989
2695,2023-05-06,1,68.01,10.2,57.81,2695,28,16,4974
2696,2023-07-07,53,2450.19,9.52,2440.67,2696,30,16,4949
2697,2023-01-04,38,1756.7399999999998,7.45,1749.2899999999995,2697,35,18,4949
2698,2022-04-01,67,56292.73,188.25,56104.48,2698,27,15,4976
2699,2022-11-25,86,39653.74,80.21,39573.53,2699,26,16,4977
2700,2023-07-03,10,9515.3,177.7,9337.6,2700,21,18,4923
2701,2023-09-19,76,49578.6,97.23,49481.37,2701,28,17,4989
2702,2022-06-18,31,2108.31,6.46,2101.85,2702,34,18,4974
2703,2023-01-24,19,8228.9,19.74,8209.16,2703,39,16,4954
2704,2022-08-23,75,63557.24999999999,44.7,63512.55,2704,39,12,4994
2705,2023-07-07,34,21831.74,151.45,21680.29,2705,33,16,4995
2706,2023-02-27,66,43055.1,44.38,43010.72,2706,38,10,4989
2707,2023-09-06,37,15977.34,122.65,15854.69,2707,37,12,4982
2708,2022-04-12,89,38431.98,57.44,38374.53999999999,2708,24,17,4982
2709,2022-07-30,84,79928.52,184.06,79744.46,2709,28,16,4923
2710,2023-01-09,69,3189.87,6.31,3183.56,2710,40,16,4949
2711,2021-11-12,19,8760.71,78.7,8682.009999999998,2711,21,18,4977
2712,2022-09-15,37,8466.34,12.36,8453.98,2712,37,12,4967
2713,2023-05-27,20,19902.6,114.14,19788.46,2713,40,18,4995
2714,2021-11-02,72,33198.48,128.76,33069.719999999994,2714,27,18,4977
2715,2022-09-12,14,647.2199999999999,2.36,644.8599999999999,2715,35,12,4949
2716,2022-11-26,18,832.14,0.83,831.31,2716,29,17,4995
2717,2023-01-22,54,47133.9,225.22,46908.68,2717,26,16,4966
2718,2022-03-11,62,26852.2,124.96,26727.24,2718,21,12,4954
2719,2021-11-25,97,4484.31,7.32,4476.99,2719,28,18,4995
2720,2023-08-10,45,2080.35,10.45,2069.9,2720,36,10,4949
2721,2023-05-26,72,49924.08,201.42,49722.66,2721,30,10,4995
2722,2023-01-19,59,13500.38,51.25,13449.13,2722,37,16,4967
2723,2023-01-26,40,17272.8,123.75,17149.05,2723,33,16,4995
2724,2023-06-14,84,71184.12,217.11,70967.01,2724,34,12,4994
2725,2023-07-28,10,3640.1,64.73,3575.37,2725,39,15,4956
2726,2023-06-30,20,924.6,7.99,916.61,2726,24,10,4949
2727,2023-05-19,17,785.91,13.84,772.0699999999999,2727,27,15,4949
2728,2022-11-18,43,36439.49,6.44,36433.05,2728,27,18,4994
2729,2022-06-26,70,65121.0,153.87,64967.13,2729,26,10,4998
2730,2023-09-02,57,15310.77,30.55,15280.22,2730,39,16,4991
2731,04-14-2022,54,14504.94,58.83,14446.11,2731,28,18,4991
2732,2023-05-23,12,816.1200000000001,3.9,812.2200000000001,2732,33,16,4974
2733,2022-10-31,97,62284.67,175.8,62108.87,3250,26,10,4997
2734,2023-01-30,31,29497.43,12.08,29485.35,2734,38,10,4923
2735,2023-05-07,91,63098.49,176.84,62921.65,2735,33,10,4990
2736,2022-06-20,57,54237.21,283.88,53953.33,2736,31,12,4923
2737,2022-12-09,13,12936.69,187.1,12749.59,2737,28,17,4995
2738,2021-10-15,74,51310.86,91.3,51219.56,2738,35,18,4990
2739,2022-03-19,17,11089.95,103.99,10985.96,2739,40,17,4989
2740,2022-08-01,92,77963.56,17.59,77945.97,2740,28,12,4994
2741,2023-09-19,25,16308.75,82.34,16226.41,2741,32,12,4995
2742,2021-10-20,31,26270.33,0.51,26269.82,2742,39,17,4994
2743,2021-11-25,41,34447.79,251.12,34196.67,2743,27,12,4976
2744,2023-01-03,12,5181.84,114.36,5067.4800000000005,2744,34,16,4982
2745,2021-10-31,69,68663.97,125.49,68538.48,2745,34,10,4973
2746,2023-08-01,2,773.14,12.92,760.22,2746,40,12,4999
2747,2022-03-18,95,25517.95,39.52,25478.43,2747,21,10,4991
2748,2023-06-16,19,8204.58,31.16,8173.42,2748,34,10,4982
2749,2023-07-02,84,30576.84,83.11,30493.73,2749,40,10,4956
2750,2023-02-06,33,32839.29,195.24,32644.05,2750,38,10,4973
2751,2023-03-20,61,16385.21,73.76,16311.45,2751,36,12,4991
2752,2022-09-03,98,97522.74,113.26,97409.48,2752,30,17,4973
2753,2023-04-08,13,8580.65,18.34,8562.31,2753,13,18,4996
2754,2022-07-11,7,3031.7000000000003,3.98,3027.7200000000003,2754,32,12,4954
2755,08-13-2023,10,6523.5,98.62,6424.88,2755,33,10,4989
2756,2023-06-19,77,67209.45,61.98,67147.47,2756,36,15,4966
2757,2023-06-05,40,18443.6,29.4,18414.2,2757,22,18,4977
2758,2023-02-18,24,20338.32,131.16,20207.16,2758,34,10,4994
2759,2022-05-01,76,17390.32,27.34,17362.98,2759,40,17,4967
2760,2022-12-15,96,95532.48,111.45,95421.03,2760,24,16,4973
2761,2022-11-07,53,24437.77,20.35,24417.42,2761,30,12,4977
2762,2023-01-08,95,41144.5,77.28,41067.22,2762,22,15,4995
2763,2022-05-31,25,16501.25,29.29,16471.96,2763,34,10,4996
2764,05-03-2022,61,22204.61,85.03,22119.58,2764,32,12,4995
2765,2023-01-10,51,43218.93,9.57,43209.36,2765,15,16,4994
2766,2022-09-19,75,27300.75,108.49,27192.26,2766,26,16,4956
2767,2023-01-04,65,23660.65,98.29,23562.36,2767,36,15,4956
2768,2021-11-29,42,27722.1,158.75,27563.35,2768,31,10,4996
2769,2022-11-25,9,8563.77,133.14,8430.630000000001,2769,37,15,4923
2770,2023-03-21,22,1017.06,2.61,1014.45,2770,22,18,4949
2771,2023-04-29,52,43689.880000000005,124.36,43565.52,2771,35,15,4976
2772,01-16-2023,76,29379.32,39.82,29339.5,2772,13,12,4999
2773,05-29-2022,100,43182.0,119.64,43062.36,2773,15,15,4995
2774,2022-08-23,11,7260.549999999999,134.74,7125.81,2774,33,12,4996
2775,2023-06-29,58,48731.02,156.8,48574.22,2775,37,16,4995
2776,2022-04-03,79,5372.79,17.57,5355.22,2776,24,16,4974
2777,2022-11-19,34,32352.02,111.41,32240.61,2777,21,10,4923
2778,2022-01-28,30,26185.5,53.48,26132.02,2778,22,12,4966
2779,2022-08-11,35,16138.15,2.32,16135.83,2779,13,10,4977
2780,2023-08-08,81,52840.35,146.89,52693.46,2780,22,18,4989
2781,2022-07-08,61,56748.3,215.01,56533.28999999999,2781,15,10,4995
2782,2022-09-11,32,13818.24,115.62,13702.62,2782,30,18,4982
2783,2022-08-14,69,18534.09,9.66,18524.43,2783,36,16,4991
2784,2022-10-12,69,44926.59,77.05,44849.54,2784,13,10,4963
2785,2022-02-01,63,14415.66,15.12,14400.54,2785,22,17,4967
2786,2021-11-09,87,82783.11,238.69,82544.42,2786,36,18,4923
2787,2022-01-14,35,1618.05,3.73,1614.32,2787,31,15,4949
2788,2022-05-15,30,12993.0,74.12,12918.88,2788,28,18,4954
2789,2023-07-03,36,16599.239999999998,67.31,16531.929999999997,2789,28,18,4977
2790,2022-02-11,48,44654.4,130.68,44523.72,2790,38,15,4998
2791,2022-03-01,20,13022.2,13.72,13008.48,2791,40,10,4995
2792,2022-11-07,70,27059.9,81.19,26978.71,2792,33,18,4999
2793,2023-01-31,26,18028.14,203.94,17824.2,2793,37,17,4990
2794,2023-03-27,78,51483.9,22.96,51460.94,2794,31,17,4996
2795,2022-05-12,32,27117.76,233.87,26883.89,2795,36,18,4994
2796,2023-01-21,56,36962.8,136.59,36826.21,2796,35,12,4996
2797,2022-11-28,27,25118.1,206.72,24911.38,2797,32,18,4998
2798,2022-08-26,60,39603.0,98.34,39504.66,2798,24,10,4996
2799,2021-10-13,69,26673.33,33.34,26639.99,2799,28,17,4999
2800,2023-01-03,3,1926.33,93.98,1832.35,2800,35,12,4997
2801,2023-08-12,33,21189.63,140.48,21049.15,2801,38,16,4997
2802,2022-02-18,96,63364.8,80.51,63284.28999999999,2802,28,17,4996
2803,2023-01-09,28,18231.08,46.77,18184.31,2803,13,18,4963
2804,2023-07-18,91,39295.62,54.85,39240.77,2804,26,12,4982
2805,2022-12-16,59,13500.38,68.38,13432.0,2805,32,17,4967
2806,2021-12-16,86,33245.02,114.33,33130.689999999995,2806,15,12,4999
2807,2023-01-23,70,30317.0,74.0,30243.0,2807,24,10,4954
2808,2022-02-03,31,30849.03,286.06,30562.97,2808,31,18,4973
2809,2022-01-23,57,3876.57,0.35,3876.22,2809,26,15,4995
2810,2023-01-24,27,10437.39,12.19,10425.2,2810,33,10,4999
2811,2023-06-14,21,13484.31,186.65,13297.66,2811,30,10,4997
2812,2022-09-26,33,21486.63,83.17,21403.460000000003,2812,28,10,4963
2813,2021-10-22,62,40923.1,6.17,40916.93,2813,40,12,4995
2814,2022-09-17,22,14324.42,131.06,14193.36,2814,39,12,4963
2815,2021-11-07,3,1299.3000000000002,75.28,1224.0200000000002,2815,32,15,4954
2816,2023-03-04,96,25786.56,34.57,25751.99,2816,40,15,4991
2817,2023-04-17,85,55344.35,189.95,55154.4,2817,34,17,4963
2818,2022-12-16,74,31954.68,67.58,31887.1,2818,30,12,4982
2819,2021-10-31,44,11818.84,15.77,11803.07,2819,32,12,4991
2820,2022-01-23,92,59074.12,190.57,58883.55,2820,15,15,4997
2821,2022-07-25,51,18564.51,82.18,18482.33,2821,15,10,4956
2822,2022-03-11,57,37622.85,154.28,37468.57,2822,26,15,4996
2823,2021-10-17,72,46879.92,174.1,46705.82,2823,39,17,4963
2824,04-09-2023,88,56505.68,31.75,56473.93,2824,22,15,4997
2825,10-16-2022,15,13954.5,200.89,13753.61,2825,38,16,4998
2826,2021-12-06,42,39072.6,125.07,38947.53,2826,24,17,4998
2827,2023-04-28,32,27931.2,187.05,27744.15,2827,24,18,4966
2828,2023-09-12,99,83178.81000000001,108.1,83070.71,2828,28,18,4976
2829,2023-07-05,99,6732.990000000001,10.39,6722.6,2829,31,15,4974
2830,2021-11-02,88,38000.16,91.45,37908.71,2830,40,12,4982
2831,2022-11-05,7,323.61,1.9,321.71,2831,35,17,4949
2832,2022-10-27,87,37679.7,77.47,37602.23,2832,40,16,4954
2833,2022-06-12,35,34829.55,244.75,34584.8,2833,39,18,4973
2834,2021-10-27,32,14754.88,52.25,14702.63,2834,27,15,4977
2835,2022-02-28,40,2720.4,17.32,2703.08,2835,28,15,4995
2836,2021-12-04,39,33049.77,229.96,32819.81,2836,31,12,4994
2837,2023-03-29,80,29120.8,34.39,29086.41,2837,39,17,4956
2838,2022-11-10,34,28812.62,186.75,28625.87,2838,13,12,4994
2839,2023-08-19,96,95532.48,272.45,95260.03,2839,37,17,4973
2840,2023-05-07,86,33245.02,61.65,33183.369999999995,2840,13,15,4995
2841,08-21-2022,28,17979.08,66.82,17912.260000000002,2841,36,18,4997
2842,2023-02-24,28,18231.08,129.95,18101.13,2842,34,15,4963
2843,2023-07-12,75,63557.24999999999,165.6,63391.65,2843,34,15,4994
2844,2022-03-20,59,40910.01,103.05,40806.96,2844,31,18,4990
2845,2023-08-17,46,16744.46,14.04,16730.42,2845,35,16,4956
2846,04-29-2022,61,56748.3,105.69,56642.60999999999,2846,38,17,4998
2847,2021-12-26,2,537.22,62.27,474.9500000000001,2847,36,17,4991
2848,2023-06-21,26,17161.3,42.25,17119.05,2848,33,15,4995
2849,2021-10-23,45,3060.4500000000003,2.83,3057.6200000000003,2849,24,10,4974
2850,2022-09-26,33,27965.19,221.55,27743.64,2850,13,15,4995
2851,2022-05-13,49,41524.07,153.19,41370.88,2851,27,15,4994
2852,2023-07-22,40,14560.4,44.29,14516.11,2852,22,18,4956
2853,2022-07-28,33,21781.65,170.42,21611.23,2853,38,12,4995
2854,2021-10-03,20,7280.2,77.02,7203.179999999999,2854,15,15,4956
2855,2023-01-03,96,41577.600000000006,33.06,41544.54000000001,2855,39,16,4995
2856,2023-04-30,24,15626.64,40.15,15586.49,2856,29,17,4963
2857,2022-02-06,94,61204.34,133.16,61071.18,2857,29,15,4963
2858,2022-11-09,88,74573.84,10.86,74562.98,2858,34,17,4994
2859,07-31-2023,26,16961.100000000002,175.89,16785.210000000003,2859,27,16,4989
2860,2022-01-26,54,47133.9,178.77,46955.130000000005,2860,32,10,4966
2861,2022-10-26,40,17272.8,111.11,17161.69,2861,40,17,4982
2862,2021-11-27,28,27863.64,192.09,27671.55,2862,22,12,4973
2863,2023-09-27,57,3876.57,7.95,3868.62,2863,32,10,4974
2864,02-24-2023,27,1836.27,10.08,1826.1900000000005,2864,36,16,4974
2865,2022-11-25,73,31616.300000000003,112.31,31503.99,2865,33,17,4995
2866,2023-04-28,29,13371.61,36.44,13335.169999999998,2866,27,15,4977
2867,08-17-2022,79,34113.78,122.38,33991.4,2867,21,17,4982
2868,2023-06-06,87,19907.34,50.02,19857.32,2868,31,15,4967
2869,2022-05-27,26,24187.8,147.59,24040.21,2869,24,10,4998
2870,2023-07-18,95,62704.74999999999,186.88,62517.87,2870,31,12,4996
2871,2023-04-14,41,17757.100000000002,79.83,17677.27,2871,35,15,4954
2872,2022-07-01,49,42769.65,196.72,42572.93,2872,32,16,4966
2873,2021-11-07,15,9785.25,65.91,9719.34,2873,33,16,4989
2874,2023-01-22,17,16176.01,11.87,16164.14,2874,27,16,4923
2875,2022-10-18,45,29299.95,23.17,29276.78,2875,35,15,4963
2876,2022-07-28,6,3906.66,106.56,3800.1,2876,24,17,4963
2877,2023-05-06,48,31312.800000000003,19.93,31292.870000000003,2877,31,17,4989
2878,05-04-2023,78,54084.42,123.53,53960.89,2878,15,17,4990
2879,2022-01-23,39,34041.15,256.22,33784.93,2879,29,16,4966
